Time [s],Packet ID,MOSI,MISO
1.035667041666667,0,0x6004,0xFFFF
1.035691666666667,0,0x0000,0x0000
1.035710125000000,0,0x2005,0xFFFF
1.035734750000000,0,0x2020,0xFFFF
1.035748750000000,0,0x2006,0xFFFF
1.035769083333333,0,0xC0C0,0xFFFF
1.035782500000000,0,0x2007,0xFFFF
1.035802500000000,0,0xB3B3,0xFFFF
1.035816666666667,0,0x2008,0xFFFF
1.035836541666667,0,0xA2A2,0xFFFF
1.035849500000000,0,0x2009,0xFFFF
1.035869416666667,0,0x9191,0xFFFF
1.035883208333333,0,0x200A,0xFFFF
1.035903041666667,0,0xC1C1,0xFFFF
1.035916166666667,0,0x6004,0xFFFF
1.035935958333333,0,0x0000,0x0000
1.035987583333333,0,0x6004,0xFFFF
1.036008458333333,0,0x0000,0x0000
1.036021791666667,0,0x2005,0xFFFF
1.036042416666667,0,0x2020,0xFFFF
1.036056875000000,0,0x200A,0xFFFF
1.036076541666667,0,0xC1C1,0xFFFF
1.036089583333333,0,0x6004,0xFFFF
1.036109291666667,0,0x0000,0x0000
1.036123583333333,0,0x6006,0xFFFF
1.036143250000000,0,0x0000,0xC0C0
1.036156416666667,0,0x6007,0xFFFF
1.036176125000000,0,0x0000,0xB3B3
1.036190125000000,0,0x6008,0xFFFF
1.036209708333333,0,0x0000,0xA2A2
1.036222875000000,0,0x6009,0xFFFF
1.036242458333333,0,0x0000,0x9191
3.072494208333334,0,0x6000,0xFFFF
3.072524666666667,0,0x0000,0xCBCB
3.072620000000000,0,0x7000,0xFFFF
3.072647958333333,0,0x0000,0xCBCB
3.072776208333333,0,0x6000,0xFFFF
3.072796791666667,0,0x0000,0xCBCB
3.072854291666667,0,0x602F,0xFFFF
3.072877791666667,0,0x0000,0x1010
3.072925000000000,0,0x200D,0xFFFF
3.072944375000000,0,0x1313,0xFFFF
3.083078500000000,0,0x600D,0xFFFF
3.083097833333333,0,0x0000,0x1313
3.083143000000000,0,0x7000,0xFFFF
3.083164541666667,0,0x0000,0xCBCB
3.083202708333333,0,0x702F,0xFFFF
3.083221833333333,0,0x0000,0x1010
3.083259333333333,0,0x300D,0xFFFF
3.083281291666667,0,0x1313,0xFFFF
3.093411416666667,0,0x700D,0xFFFF
3.093433125000000,0,0x0000,0x1313
3.093538000000000,0,0x2003,0xFFFF
3.093558625000000,0,0xFFFF,0xFFFF
3.093592166666667,0,0x6003,0xFFFF
3.093616583333333,0,0x0000,0x1F1F
3.093656666666666,0,0x200D,0xFFFF
3.093676166666667,0,0x1313,0xFFFF
3.103818416666666,0,0x600D,0xFFFF
3.103841166666667,0,0x0000,0x1313
3.103895208333333,0,0x6004,0xFFFF
3.103918958333333,0,0x0000,0x0000
3.103935000000000,0,0x2005,0xFFFF
3.103955583333333,0,0x2020,0xFFFF
3.103969875000000,0,0x2006,0xFFFF
3.103990541666667,0,0xC0C0,0xFFFF
3.104004791666667,0,0x2007,0xFFFF
3.104024916666666,0,0xB3B3,0xFFFF
3.104039208333333,0,0x2008,0xFFFF
3.104059875000000,0,0xA2A2,0xFFFF
3.104074000000000,0,0x2009,0xFFFF
3.104093916666667,0,0x9191,0xFFFF
3.104107625000000,0,0x200A,0xFFFF
3.104128250000000,0,0xC1C1,0xFFFF
3.104142250000000,0,0x6004,0xFFFF
3.104162000000000,0,0x0000,0x0000
3.104198041666667,0,0x6004,0xFFFF
3.104218916666666,0,0x0000,0x0000
3.104233458333333,0,0x2005,0xFFFF
3.104253666666667,0,0x2020,0xFFFF
3.104267791666667,0,0x200A,0xFFFF
3.104289000000000,0,0xC1C1,0xFFFF
3.104303083333333,0,0x6004,0xFFFF
3.104322833333333,0,0x0000,0x0000
3.104337125000000,0,0x6006,0xFFFF
3.104357541666667,0,0x0000,0xC0C0
3.104371833333333,0,0x6007,0xFFFF
3.104391708333333,0,0x0000,0xB3B3
3.104405666666667,0,0x6008,0xFFFF
3.104426041666667,0,0x0000,0xA2A2
3.104440333333333,0,0x6009,0xFFFF
3.104459875000000,0,0x0000,0x9191
3.104504583333333,0,0x3003,0xFFFF
3.104525833333333,0,0xFFFF,0xFFFF
3.104563666666666,0,0x7003,0xFFFF
3.104583875000000,0,0x0000,0x1F1F
3.104620333333334,0,0x300D,0xFFFF
3.104642000000000,0,0x1313,0xFFFF
3.114780500000000,0,0x700D,0xFFFF
3.114801791666667,0,0x0000,0x1313
3.114846333333333,0,0x7004,0xFFFF
3.114867291666667,0,0x0000,0x0000
3.114883458333333,0,0x3005,0xFFFF
3.114904750000000,0,0x2020,0xFFFF
3.114918375000000,0,0x3006,0xFFFF
3.114938500000000,0,0xC0C0,0xFFFF
3.114952250000000,0,0x3007,0xFFFF
3.114972166666667,0,0xB3B3,0xFFFF
3.114985291666667,0,0x3008,0xFFFF
3.115005125000000,0,0xA2A2,0xFFFF
3.115018708333333,0,0x3009,0xFFFF
3.115038500000000,0,0x9191,0xFFFF
3.115051541666667,0,0x300A,0xFFFF
3.115071416666667,0,0xC1C1,0xFFFF
3.115085166666667,0,0x7004,0xFFFF
3.115105041666667,0,0x0000,0x0000
3.115162416666667,0,0x7004,0xFFFF
3.115189083333334,0,0x0000,0x0000
3.115204708333333,0,0x3005,0xFFFF
3.115225000000000,0,0x2020,0xFFFF
3.115238000000000,0,0x300A,0xFFFF
3.115257958333333,0,0xC1C1,0xFFFF
3.115271208333333,0,0x7004,0xFFFF
3.115290500000000,0,0x0000,0x0000
3.115303416666667,0,0x7006,0xFFFF
3.115323000000000,0,0x0000,0xC0C0
3.115336041666667,0,0x7007,0xFFFF
3.115355250000000,0,0x0000,0xB3B3
