Time [s],Packet ID,MOSI,MISO
10.609701083333333,0,0x4E4E,0xFFFF
10.609714291666666,0,0x6004,0xFFFF
10.609727833333332,0,0x3232,0x0000
10.609741541666667,0,0x6004,0xFFFF
10.609755125000000,0,0x3333,0x0000
10.609768624999999,0,0x2005,0xFFFF
10.609781916666666,0,0xA0A0,0xFFFF
10.609795125000000,0,0x2006,0xFFFF
10.609808291666667,0,0x0000,0xFFFF
10.609821541666667,0,0x2007,0xFFFF
10.609834625000000,0,0x5050,0xFFFF
10.609847791666667,0,0x2008,0xFFFF
10.609860916666667,0,0x8E8E,0xFFFF
10.609874124999999,0,0x2009,0xFFFF
10.609887291666666,0,0x2222,0xFFFF
10.609900416666667,0,0x200A,0xFFFF
10.609913458333333,0,0x4F4F,0xFFFF
10.609926541666667,0,0x6004,0xFFFF
10.609940083333333,0,0x3434,0x0000
10.609953624999999,0,0x6004,0xFFFF
10.609967166666667,0,0x3535,0x0000
10.609980708333334,0,0x2005,0xFFFF
10.609993875000001,0,0xA0A0,0xFFFF
10.610007166666668,0,0x2006,0xFFFF
10.610020375000000,0,0x0000,0xFFFF
10.610033541666667,0,0x2007,0xFFFF
10.610046708333334,0,0x3030,0xFFFF
10.610059958333334,0,0x2008,0xFFFF
10.610073125000000,0,0x0C0C,0xFFFF
10.610086333333333,0,0x2009,0xFFFF
10.610099500000000,0,0x8484,0xFFFF
10.610112875000000,0,0x200A,0xFFFF
10.610126250000000,0,0x4F4F,0xFFFF
10.610139500000001,0,0x6004,0xFFFF
10.610153125000000,0,0x3636,0x0000
10.610166666666666,0,0x6004,0xFFFF
10.610180166666666,0,0x3737,0x0000
10.610193666666667,0,0x2005,0xFFFF
10.610206916666666,0,0xA0A0,0xFFFF
10.610220208333333,0,0x2006,0xFFFF
10.610233291666667,0,0x0000,0xFFFF
10.610246416666667,0,0x2007,0xFFFF
10.610259583333333,0,0x5050,0xFFFF
10.610273375000000,0,0x2008,0xFFFF
10.610298500000001,0,0x8E8E,0xFFFF
10.610312125000000,0,0x2009,0xFFFF
10.610325458333334,0,0x2222,0xFFFF
10.610338583333334,0,0x200A,0xFFFF
10.610351666666666,0,0x4F4F,0xFFFF
10.610364875000000,0,0x6004,0xFFFF
10.610378375000000,0,0x3838,0x0000
10.610391874999999,0,0x6004,0xFFFF
10.610405374999999,0,0x3939,0x0000
10.610418958333334,0,0x2005,0xFFFF
10.610432250000001,0,0xA0A0,0xFFFF
10.610445458333333,0,0x2006,0xFFFF
10.610458583333333,0,0x0000,0xFFFF
10.610475375000000,0,0x2007,0xFFFF
10.610488750000000,0,0x3030,0xFFFF
10.610502000000000,0,0x2008,0xFFFF
10.610515166666667,0,0xACAC,0xFFFF
10.610528291666666,0,0x2009,0xFFFF
10.610541500000000,0,0x8484,0xFFFF
10.610554625000001,0,0x200A,0xFFFF
10.610567750000000,0,0x4F4F,0xFFFF
10.610580916666667,0,0x6004,0xFFFF
10.610594458333333,0,0x3A3A,0x0000
10.610608083333334,0,0x6004,0xFFFF
10.610621541666667,0,0x3B3B,0x0000
10.610635208333333,0,0x2005,0xFFFF
10.610651833333334,0,0xA0A0,0xFFFF
10.610666583333334,0,0x2006,0xFFFF
10.610680750000000,0,0x0000,0xFFFF
10.610695041666666,0,0x2007,0xFFFF
10.610708666666667,0,0x5050,0xFFFF
10.610721833333333,0,0x2008,0xFFFF
10.610735083333333,0,0x8E8E,0xFFFF
10.610748333333333,0,0x2009,0xFFFF
10.610761458333334,0,0x2222,0xFFFF
10.610774624999999,0,0x200A,0xFFFF
10.610788083333333,0,0x4F4F,0xFFFF
10.610813000000000,0,0x6004,0xFFFF
10.610827125000000,0,0x3C3C,0x0000
10.610840916666668,0,0x6004,0xFFFF
10.610854500000000,0,0x3D3D,0x0000
10.610868416666667,0,0x2005,0xFFFF
10.610881708333334,0,0xA0A0,0xFFFF
10.610894916666666,0,0x2006,0xFFFF
10.610907958333334,0,0x0000,0xFFFF
10.610921208333334,0,0x2007,0xFFFF
10.610934374999999,0,0x3030,0xFFFF
10.610947541666667,0,0x2008,0xFFFF
10.610960708333334,0,0x2C2C,0xFFFF
10.610973958333334,0,0x2009,0xFFFF
10.610987250000001,0,0x8787,0xFFFF
10.611000916666667,0,0x200A,0xFFFF
10.611026041666667,0,0x4F4F,0xFFFF
10.611039666666667,0,0x6004,0xFFFF
10.611053291666666,0,0x3E3E,0x0000
10.611066875000001,0,0x6004,0xFFFF
10.611080500000000,0,0x3F3F,0x0000
10.611093958333333,0,0x2005,0xFFFF
10.611107208333333,0,0xA0A0,0xFFFF
10.611120500000000,0,0x2006,0xFFFF
10.611133666666667,0,0x0000,0xFFFF
10.611146874999999,0,0x2007,0xFFFF
10.611159958333333,0,0x5050,0xFFFF
10.611173000000001,0,0x2008,0xFFFF
10.611186208333333,0,0x8E8E,0xFFFF
10.611199416666667,0,0x2009,0xFFFF
10.611212583333334,0,0x2222,0xFFFF
10.611225791666667,0,0x200A,0xFFFF
10.611238916666666,0,0x4F4F,0xFFFF
10.611252041666667,0,0x6004,0xFFFF
10.611265500000000,0,0x4040,0x0000
10.611279083333333,0,0x6004,0xFFFF
10.611292499999999,0,0x4141,0x0000
10.611306125000000,0,0x2005,0xFFFF
10.611319166666666,0,0xA0A0,0xFFFF
10.611332416666666,0,0x2006,0xFFFF
10.611345583333334,0,0x0000,0xFFFF
10.611358791666667,0,0x2007,0xFFFF
10.611371916666666,0,0x3030,0xFFFF
10.611385000000000,0,0x2008,0xFFFF
10.611398291666667,0,0x6C6C,0xFFFF
10.611411541666667,0,0x2009,0xFFFF
10.611424666666666,0,0x8989,0xFFFF
10.611437916666667,0,0x200A,0xFFFF
10.611451000000001,0,0x4F4F,0xFFFF
10.611464208333333,0,0x6004,0xFFFF
10.611477750000001,0,0x4242,0x0000
10.611491458333333,0,0x6004,0xFFFF
10.611504958333333,0,0x4343,0x0000
10.611518666666667,0,0x2005,0xFFFF
10.611531875000001,0,0xA0A0,0xFFFF
10.611545000000000,0,0x2006,0xFFFF
10.611558000000000,0,0x0000,0xFFFF
10.611571166666666,0,0x2007,0xFFFF
10.611584291666667,0,0x5050,0xFFFF
10.611597458333334,0,0x2008,0xFFFF
10.611610666666667,0,0x8E8E,0xFFFF
10.611623791666666,0,0x2009,0xFFFF
10.611637000000000,0,0x2222,0xFFFF
10.611650083333334,0,0x200A,0xFFFF
10.611663125000000,0,0x4F4F,0xFFFF
10.611676458333333,0,0x6004,0xFFFF
10.611689875000000,0,0x4444,0x0000
10.611703458333333,0,0x6004,0xFFFF
10.611717083333334,0,0x4545,0x0000
10.611730708333333,0,0x2005,0xFFFF
10.611743916666667,0,0xA0A0,0xFFFF
10.611757083333334,0,0x2006,0xFFFF
10.611770208333333,0,0x0000,0xFFFF
10.611783541666666,0,0x2007,0xFFFF
10.611796791666666,0,0x3030,0xFFFF
10.611809958333334,0,0x2008,0xFFFF
10.611822999999999,0,0x8C8C,0xFFFF
10.611836125000000,0,0x2009,0xFFFF
10.611849250000001,0,0x8A8A,0xFFFF
10.611862500000001,0,0x200A,0xFFFF
10.611875833333333,0,0x4F4F,0xFFFF
10.611889083333333,0,0x6004,0xFFFF
10.611902708333334,0,0x4646,0x0000
10.611916333333333,0,0x6004,0xFFFF
10.611929875000000,0,0x4747,0x0000
10.611943416666668,0,0x2005,0xFFFF
10.611956708333333,0,0xA0A0,0xFFFF
10.611969999999999,0,0x2006,0xFFFF
10.611983166666667,0,0x0000,0xFFFF
10.611996250000001,0,0x2007,0xFFFF
10.612009375000000,0,0x5050,0xFFFF
10.612022625000000,0,0x2008,0xFFFF
10.612035875000000,0,0x8E8E,0xFFFF
10.612049041666667,0,0x2009,0xFFFF
10.612062125000000,0,0x2222,0xFFFF
10.612075125000000,0,0x200A,0xFFFF
10.612088208333333,0,0x4F4F,0xFFFF
10.612101416666667,0,0x6004,0xFFFF
10.612114958333333,0,0x4848,0x0000
10.612128541666667,0,0x6004,0xFFFF
10.612142000000000,0,0x4949,0x0000
10.612155500000000,0,0x2005,0xFFFF
10.612168708333334,0,0xA0A0,0xFFFF
10.612181916666668,0,0x2006,0xFFFF
10.612195125000000,0,0x0000,0xFFFF
10.612208208333334,0,0x2007,0xFFFF
10.612221333333334,0,0x3030,0xFFFF
10.612234458333333,0,0x2008,0xFFFF
10.612247541666667,0,0x0C0C,0xFFFF
10.612260624999999,0,0x2009,0xFFFF
10.612273666666667,0,0x8B8B,0xFFFF
10.612286916666667,0,0x200A,0xFFFF
10.612300041666666,0,0x4F4F,0xFFFF
10.612313166666667,0,0x6004,0xFFFF
10.612326791666666,0,0x4A4A,0x0000
10.612340291666667,0,0x6004,0xFFFF
10.612353833333334,0,0x4B4B,0x0000
10.612367250000000,0,0x2005,0xFFFF
10.612380500000000,0,0xA0A0,0xFFFF
10.612393708333334,0,0x2006,0xFFFF
10.612406875000000,0,0x0000,0xFFFF
10.612420000000000,0,0x2007,0xFFFF
10.612433166666667,0,0x5050,0xFFFF
10.612446208333333,0,0x2008,0xFFFF
10.612459250000001,0,0x8E8E,0xFFFF
10.612472416666666,0,0x2009,0xFFFF
10.612485500000000,0,0x2222,0xFFFF
10.612498625000001,0,0x200A,0xFFFF
10.612511749999999,0,0x4F4F,0xFFFF
10.612525124999999,0,0x6004,0xFFFF
10.612538666666667,0,0x4C4C,0x0000
10.612552208333334,0,0x6004,0xFFFF
10.612565666666667,0,0x4D4D,0x0000
10.612579208333333,0,0x2005,0xFFFF
10.612592666666666,0,0xA0A0,0xFFFF
10.612617374999999,0,0x2006,0xFFFF
10.612633916666667,0,0x0000,0xFFFF
10.612650291666666,0,0x2007,0xFFFF
10.612664375000000,0,0x3030,0xFFFF
10.612678791666667,0,0x2008,0xFFFF
10.612692833333334,0,0xCCCC,0xFFFF
10.612706208333334,0,0x2009,0xFFFF
10.612719500000001,0,0x8D8D,0xFFFF
10.612733208333333,0,0x200A,0xFFFF
10.612747541666666,0,0x4F4F,0xFFFF
10.612761791666667,0,0x6004,0xFFFF
10.612775583333333,0,0x4E4E,0x0000
10.612789375000000,0,0x6004,0xFFFF
10.612802916666666,0,0x4F4F,0x0000
10.612816499999999,0,0x2005,0xFFFF
10.612829791666666,0,0xA0A0,0xFFFF
10.612843041666666,0,0x2006,0xFFFF
10.612856333333333,0,0x0000,0xFFFF
10.612869416666667,0,0x2007,0xFFFF
10.612882624999999,0,0x5050,0xFFFF
10.612895833333333,0,0x2008,0xFFFF
10.612909125000000,0,0x8E8E,0xFFFF
10.612922333333334,0,0x2009,0xFFFF
10.612935458333334,0,0x2222,0xFFFF
10.612948583333333,0,0x200A,0xFFFF
10.612961625000001,0,0x4F4F,0xFFFF
10.612974791666666,0,0x6004,0xFFFF
10.612988291666667,0,0x5050,0x0000
10.613001958333333,0,0x6004,0xFFFF
10.613015375000000,0,0x5151,0x0000
10.613028999999999,0,0x2005,0xFFFF
10.613042208333333,0,0xA0A0,0xFFFF
10.613055333333334,0,0x2006,0xFFFF
10.613068458333334,0,0x0000,0xFFFF
10.613081625000000,0,0x2007,0xFFFF
10.613094875000000,0,0x3030,0xFFFF
10.613108166666667,0,0x2008,0xFFFF
10.613121291666667,0,0x2C2C,0xFFFF
10.613134416666666,0,0x2009,0xFFFF
10.613147500000000,0,0x8F8F,0xFFFF
10.613160583333332,0,0x200A,0xFFFF
10.613173874999999,0,0x4F4F,0xFFFF
10.613187083333333,0,0x6004,0xFFFF
10.613200541666666,0,0x5252,0x0000
10.613214125000001,0,0x6004,0xFFFF
10.613227541666667,0,0x5353,0x0000
10.613241041666667,0,0x2005,0xFFFF
10.613254291666667,0,0xA0A0,0xFFFF
10.613267499999999,0,0x2006,0xFFFF
10.613280625000000,0,0x0000,0xFFFF
10.613293833333334,0,0x2007,0xFFFF
10.613306833333333,0,0x5050,0xFFFF
10.613320041666666,0,0x2008,0xFFFF
10.613333291666667,0,0x8E8E,0xFFFF
10.613346541666667,0,0x2009,0xFFFF
10.613359666666666,0,0x2222,0xFFFF
10.613372750000000,0,0x200A,0xFFFF
10.613385833333334,0,0x4F4F,0xFFFF
10.613399041666666,0,0x6004,0xFFFF
10.613412583333334,0,0x5454,0x0000
10.613426166666667,0,0x6004,0xFFFF
10.613446666666666,0,0x5555,0x0000
10.613460791666666,0,0x2005,0xFFFF
10.613474208333333,0,0xA0A0,0xFFFF
10.613487500000000,0,0x2006,0xFFFF
10.613500666666667,0,0x0000,0xFFFF
10.613513833333334,0,0x2007,0xFFFF
10.613526916666666,0,0x3030,0xFFFF
10.613540083333334,0,0x2008,0xFFFF
10.613553291666667,0,0x0C0C,0xFFFF
10.613566625000001,0,0x2009,0xFFFF
10.613579874999999,0,0x9191,0xFFFF
10.613593166666666,0,0x200A,0xFFFF
10.613606458333333,0,0x4F4F,0xFFFF
10.613619708333333,0,0x6004,0xFFFF
10.613633333333333,0,0x5656,0x0000
10.613646916666667,0,0x6004,0xFFFF
10.613660541666667,0,0x5757,0x0000
10.613674083333333,0,0x2005,0xFFFF
10.613687333333333,0,0xA0A0,0xFFFF
10.613700625000000,0,0x2006,0xFFFF
10.613713791666667,0,0x0000,0xFFFF
10.613726874999999,0,0x2007,0xFFFF
10.613740000000000,0,0x5050,0xFFFF
10.613753041666667,0,0x2008,0xFFFF
10.613766333333333,0,0x8E8E,0xFFFF
10.613779541666666,0,0x2009,0xFFFF
10.613792750000000,0,0x2222,0xFFFF
10.613805958333334,0,0x200A,0xFFFF
10.613819083333333,0,0x4F4F,0xFFFF
10.613832166666667,0,0x6004,0xFFFF
10.613845625000000,0,0x5858,0x0000
10.613859208333333,0,0x6004,0xFFFF
10.613872708333334,0,0x5959,0x0000
10.613886250000000,0,0x2005,0xFFFF
10.613899375000001,0,0xA0A0,0xFFFF
10.613912541666666,0,0x2006,0xFFFF
10.613925750000000,0,0x0000,0xFFFF
10.613938875000001,0,0x2007,0xFFFF
10.613951916666666,0,0x3030,0xFFFF
10.613965125000000,0,0x2008,0xFFFF
10.613978625000000,0,0x6C6C,0xFFFF
10.613993166666667,0,0x2009,0xFFFF
10.614007000000001,0,0x9393,0xFFFF
10.614020375000001,0,0x200A,0xFFFF
10.614033583333333,0,0x4F4F,0xFFFF
10.614046791666667,0,0x6004,0xFFFF
10.614060374999999,0,0x5A5A,0x0000
10.614073875000001,0,0x6004,0xFFFF
10.614087500000000,0,0x5B5B,0x0000
10.614100958333333,0,0x2005,0xFFFF
10.614114125000000,0,0xA0A0,0xFFFF
10.614127458333334,0,0x2006,0xFFFF
10.614140750000001,0,0x0000,0xFFFF
10.614153916666666,0,0x2007,0xFFFF
10.614167083333333,0,0x5050,0xFFFF
10.614180458333333,0,0x2008,0xFFFF
10.614193625000000,0,0x8E8E,0xFFFF
